id,address,city,state,zip,longitude,latitude,state,county,tract
1640,904 W Auberry Grv, Jamesport, MO,64648,-93.808669,39.975085,29,61,470200
1641,904 W Auberry Grv, Jamesport, MO,64648,-93.808669,39.975085,29,61,470200
1642,1630 N Weller Ave, Springfield, MO,65803,-93.268095,37.228266,29,77,800
1643,4035 W Weaver Rd, Battlefield, MO,65619,-93.363557,37.12432,29,77,4101
1644,3850 N Farm Road 159, Springfield, MO,65803,-93.281402,37.268,29,77,4400
1645,501 S Main St, Windsor, MO,65360,-93.526,38.529358,29,83,950100
1646,210 North St, Windsor, MO,65360,-93.525559,38.538282,29,83,950100
1647,215 W 4th St, Willow Springs, MO,65793,-91.968865,36.99399,29,91,90100
1648,215 W 4th St, Willow Springs, MO,65793,-91.968865,36.99399,29,91,90100
1649,215 W 4th St, Willow Springs, MO,65793,-91.968865,36.99399,29,91,90100
1650,11400 Cleveland Ave, Kansas City, MO,64137,-94.546677,38.918376,29,95,10204
1651,8650 Ruskin Way, Kansas City, MO,64134,-94.490603,38.919119,29,95,13210
1652,4300 S Phelps Rd, Independence, MO,64055,-94.402492,39.042441,29,95,14501
1653,222 W Cedar Ave, Saint Louis, MO,63119,-90.361586,38.592188,29,189,219300
1654,5011 Ambs Rd, Saint Louis, MO,63128,-90.367569,38.49369,29,189,221302
1655,5165 Ambs Rd, Saint Louis, MO,63128,-90.371373,38.490609,29,189,221302
1656,901 W Ashland St, Nevada, MO,64772,-94.367481,37.844804,29,217,950300
1657,100 Bell Rd, Wright City, MO,63390,-91.045098,38.832305,29,219,820103
1658,100 Wildcat Dr, Wright City, MO,63390,-91.040433,38.83256,29,219,820103
1659,520 Westwoods Rd, Wright City, MO,63390,-91.023335,38.830404,29,219,820103
1660,5301 NW Tiffany Springs Rd, Kansas City, MO,64154,-94.640716,39.261081,29,165,30210
1661,401 Matt Waller Dr, Richmond, MO,64085,-93.950501,39.27825,29,177,80200
1662,209 W College St, Farmington, MO,63640,-90.422693,37.782684,29,187,950902
1663,510 S Franklin St, Farmington, MO,63640,-90.423418,37.776595,29,187,950902
1664,918 Prigge Rd, Saint Louis, MO,63138,-90.195273,38.78033,29,189,210100
1665,13312 Bellefontaine Rd, Saint Louis, MO,63138,-90.217301,38.822627,29,189,210100
1666,13316 Bellefontaine Rd, Saint Louis, MO,63138,-90.217282,38.822732,29,189,210100
1667,11831 Bellefontaine Rd, Saint Louis, MO,63138,-90.217062,38.78505,29,189,210702
1668,5323 Ville Maria Ln, Hazelwood, MO,63042,-90.396648,38.782549,29,189,211401
1669,12834 Missouri Bottom Rd, Hazelwood, MO,63042,-90.410621,38.781972,29,189,211401
1670,200 Church St, Saint Louis, MO,63135,-90.302886,38.745067,29,189,212500
1671,11022 Schuetz Rd, Saint Louis, MO,63146,-90.409174,38.684386,29,189,215004
1672,425 N Spoede Rd, Saint Louis, MO,63141,-90.415088,38.66247,29,189,215301
1673,807 W 1st St, Webb City, MO,64870,-94.471495,37.145104,29,97,11400
1674,621 N Madison St, Webb City, MO,64870,-94.474256,37.151702,29,97,11400
1675,603 W Aylor St, Webb City, MO,64870,-94.467783,37.152572,29,97,11400
1676,700 N Main St, Webb City, MO,64870,-94.462883,37.151653,29,97,11400
1677,1814 E Fir Rd, Carthage, MO,64836,-94.169774,37.138296,29,97,12000
1678,214 S 11th St, Sarcoxie, MO,64862,-94.121918,37.067488,29,97,12000
1679,5000 Davison Ave, Saint Louis, MO,63120,-90.251477,38.693551,29,510,107400
1680,5421 Thekla Ave, Saint Louis, MO,63120,-90.24562,38.695132,29,510,107400
1681,1033 Whittier St, Saint Louis, MO,63113,-90.243683,38.649422,29,510,111100
1682,3035 Cass Ave, Saint Louis, MO,63106,-90.22084,38.646826,29,510,111500
1683,1109 S Arlington Ave, Independence, MO,64053,-94.464158,39.096669,29,95,15600
1684,1601 Forest Ave, Kansas City, MO,64108,-94.56877,39.094022,29,95,16100
1685,4600 Elmwood Ave, Kansas City, MO,64130,-94.531239,39.042738,29,95,17100
1686,8500 E 77th St, Kansas City, MO,64138,-94.489337,38.984508,29,95,17200
1687,20404 E Truman Rd, Independence, MO,64056,-94.337645,39.091113,29,95,17700
1688,200 SW Ward Rd, Lees Summit, MO,64063,-94.39504,38.912965,29,95,18000
1689,1125 NE Colbern Rd, Lees Summit, MO,64086,-94.349837,38.945836,29,95,18600
1690,5000 NW Valley View Rd, Blue Springs, MO,64015,-94.321181,39.032305,29,95,19300
1691,650 Vineland School Rd, De Soto, MO,63020,-90.569469,38.126346,29,99,701200
1692,4485 Sunrise School Rd, De Soto, MO,63020,-90.550073,38.045207,29,99,701401
1693,2109 Gravois Rd, Murphy, MO,63049,-90.511438,38.480663,29,99,700211
1694,1265 Dooling Hollow Rd, Festus, MO,63028,-90.340957,38.155917,29,99,701404
1695,522 E Gay St, Warrensburg, MO,64093,-93.725533,38.764337,29,101,960500
1696,205 S Ridgeview Dr, Warrensburg, MO,64093,-93.710816,38.76087,29,101,960500
1697,1411 S Ridgeview Dr, Warrensburg, MO,64093,-93.711901,38.741185,29,101,960500
1698,640 E Gay St, Warrensburg, MO,64093,-93.721365,38.764648,29,101,960500
1699,438 E Market St, Warrensburg, MO,64093,-93.728877,38.763758,29,101,960600
1700,120 Houx Dr, Whiteman AFB, MO,65305,-93.575395,38.735703,29,101,980000
1701,800 Hwy 131, Wellington, MO,64097,-93.982492,39.130589,29,107,90100
1702,800 Hwy 131, Wellington, MO,64097,-93.982492,39.130589,29,107,90100
1703,2309 Aull Ln, Lexington, MO,64067,-93.866198,39.175185,29,107,90200
1704,109 W Kelling Ave, Waverly, MO,64096,-93.517718,39.209519,29,107,90300
1705,101 E Ella St, Verona, MO,65769,-93.786762,36.960957,29,109,470300
1706,101 E Ella St, Verona, MO,65769,-93.786762,36.960957,29,109,470300
1707,1190 Old Cap au Gris Rd, Troy, MO,63379,-90.965985,38.97717,29,113,810301
1708,713 W College St, Troy, MO,63379,-90.986511,38.979317,29,113,810301
1709,1201 Pine St, Tarkio, MO,64491,-95.391811,40.437359,29,5,950100
1710,529 E Pineville Rd, Washburn, MO,65772,-93.959527,36.586776,29,9,960401
1711,529 E Pineville Rd, Washburn, MO,65772,-93.959527,36.586776,29,9,960401
1712,529 E Pineville Rd, Washburn, MO,65772,-93.959527,36.586776,29,9,960401
1713,809 S Henry Clay Blvd, Ashland, MO,65010,-92.262427,38.764596,29,19,1701
1714,14520 S Crump Ln, Ashland, MO,65010,-92.262484,38.77904,29,19,1701
1715,803 S Henry Clay Blvd, Ashland, MO,65010,-92.262409,38.765804,29,19,1701
1716,303 N Main St, Ashland, MO,65010,-92.262165,38.775411,29,19,1701
1717,210 W Patton St, Sturgeon, MO,65284,-92.282464,39.232809,29,19,1902
1718,210 W Patton St, Sturgeon, MO,65284,-92.282464,39.232809,29,19,1902
1719,210 W Patton St, Sturgeon, MO,65284,-92.282464,39.232809,29,19,1902
1720,MO 34 & County Rd 800, Marble Hill, MO,63764,-90.018616,37.311537,29,17,950200
1721,MO 34 & County Rd 800, Marble Hill, MO,63764,-90.018616,37.311537,29,17,950200
1722,MO 34 & County Rd 800, Marble Hill, MO,63764,-90.018616,37.311537,29,17,950200
1723,Mill St & King St, Zalma, MO,63787,-90.079342,37.143579,29,17,950300
1724,401 Clinkscales Rd, Columbia, MO,65203,-92.362227,38.959426,29,19,1300
1725,5450 N Route Z, Columbia, MO,65202,-92.182049,39.011507,29,19,1602
1726,9400 Sears Ln, Poplar Bluff, MO,63901,-90.508851,36.861395,29,23,950201
1727,3401 Faraon St, St Joseph, MO,64506,-94.812892,39.769704,29,21,600
1728,3401 Faraon St, St Joseph, MO,64506,-94.812892,39.769704,29,21,600
1729,3227 Olive St, St Joseph, MO,64507,-94.814706,39.758994,29,21,1600
1730,5802 S 22nd St, St Joseph, MO,64503,-94.834026,39.714539,29,21,2300
1731,902 Broadway St, Van Buren, MO,63965,-91.012038,37.001118,29,35,960200
1732,310 E Calico Dr, Raymore, MO,64083,-94.448761,38.815143,29,37,60302
1733,900 S Foxridge Dr, Raymore, MO,64083,-94.483527,38.790797,29,37,60305
1734,7584 State Rd T, Stoutland, MO,65567,-92.514899,37.815412,29,29,950900
1735,7584 State Rd T, Stoutland, MO,65567,-92.514899,37.815412,29,29,950900
1736,338 N West Ln, Jackson, MO,63755,-89.692246,37.38642,29,31,880400
1737,4433 N Topping Ave, Kansas City, MO,64117,-94.512087,39.174741,29,47,20604
1738,5815 NE 48th St, Kansas City, MO,64119,-94.509741,39.180611,29,47,20604
1739,4531 NE 44th Ter, Kansas City, MO,64117,-94.526587,39.17443,29,47,20604
1740,800 Midjay Dr, Liberty, MO,64068,-94.462232,39.226539,29,47,20801
1741,1000 Midjay Dr, Liberty, MO,64068,-94.461264,39.223759,29,47,20801
1742,906 South St, Stockton, MO,65785,-93.796249,37.694309,29,39,870300
1743,906 South St, Stockton, MO,65785,-93.796249,37.694309,29,39,870300
1744,301 S Main St, Nixa, MO,65714,-93.294885,37.041177,29,43,20204
1745,217 Division St, Sparta, MO,65753,-93.083627,37.004907,29,43,20400
1746,522 State Highway 125 N, Sparta, MO,65753,-93.085889,37.007033,29,43,20400
1747,1130 Spokane Rd, Spokane, MO,65754,-93.29749,36.864596,29,43,20500
1748,1123 Spokane Rd, Spokane, MO,65754,-93.297648,36.864647,29,43,20500
1749,500 N Jesse James Rd, Excelsior Springs, MO,64024,-94.240861,39.345585,29,47,21701
1750,1251 Camille St, Liberty, MO,64068,-94.439039,39.272699,29,47,21803
1751,1101 Jackson St, Jefferson City, MO,65101,-92.177344,38.564515,29,51,10500
1752,1201 Fairgrounds Rd, Jefferson City, MO,65109,-92.271197,38.569783,29,51,10701
1753,100 DIX Rd, Jefferson City, MO,65109,-92.201998,38.590355,29,51,10900
1754,902 Buchanan St, Stewartsville, MO,64490,-94.501557,39.754028,29,63,80200
1755,902 Buchanan St, Stewartsville, MO,64490,-94.501557,39.754028,29,63,80200
1756,6132 NW State Route Z, Union Star, MO,64494,-94.59874,39.982961,29,63,80200
1757,6132 NW State Route Z, Union Star, MO,64494,-94.59874,39.982961,29,63,80200
1758,101 N Main St, Salem, MO,65560,-91.536359,37.643786,29,65,960300
1759,202 S East St, Albany, MO,64402,-94.329796,40.247095,29,75,960100
1760,610 N Park St, Stanberry, MO,64489,-94.541291,40.218483,29,75,960200
1761,610 N Park St, Stanberry, MO,64489,-94.541291,40.218483,29,75,960200
1762,500 S Main St, Cardwell, MO,63829,-90.293231,36.043081,29,69,361000
1763,500 S Main St, Cardwell, MO,63829,-90.293231,36.043081,29,69,361000
1764,2300 Southbend Dr, Washington, MO,63090,-90.980394,38.542649,29,71,800201
1765,600 Blue Jay Dr, Washington, MO,63090,-91.010431,38.548642,29,71,800201
1766,1570 W 5th St, Washington, MO,63090,-91.03816,38.556966,29,71,800300
1767,9374 Hwy 185, Sullivan, MO,63080,-91.234692,38.28919,29,71,800500
1768,4640 Highway H, Sullivan, MO,63080,-91.299423,38.263479,29,71,800500
1769,503 W End Ave, Union, MO,63084,-91.013339,38.447865,29,71,800601
1770,1 Wildcat Dr, Union, MO,63084,-91.030617,38.446616,29,71,800601
1771,101 Indian Warpath Dr, Pacific, MO,63069,-90.779638,38.486463,29,71,800701
1772,255 S Indian Pride Dr, Pacific, MO,63069,-90.753452,38.4817,29,71,800701
1773,1015 High School Dr, St Clair, MO,63077,-90.978511,38.3373,29,71,800902
1774,895 Bardot St, St Clair, MO,63077,-90.982076,38.342243,29,71,800902
1775,925 High School Dr, St Clair, MO,63077,-90.978508,38.337903,29,71,800902
1776,104 W Washington St, Sullivan, MO,63080,-91.158462,38.208481,29,71,801101
1777,1073 E Vine St, Sullivan, MO,63080,-91.136336,38.217403,29,71,801101
1778,1156 Elmont Rd, Sullivan, MO,63080,-91.182312,38.209706,29,71,801102
1779,1132 Elmont Rd, Sullivan, MO,63080,-91.181895,38.209492,29,71,801102
1780,421 E Sunshine St, Springfield, MO,65807,-93.290246,37.18229,29,77,300
1781,1461 N Douglas Ave, Springfield, MO,65802,-93.299443,37.22516,29,77,600
1782,2343 W Olive St, Springfield, MO,65802,-93.323683,37.210023,29,77,1700
1783,2526 S Hillsboro Ave, Springfield, MO,65804,-93.231209,37.166788,29,77,2502
1784,415 S Golden Ave, Springfield, MO,65802,-93.339363,37.207452,29,77,3100
1785,4100 S Fremont Ave, Springfield, MO,65804,-93.271942,37.140242,29,77,4001
1786,3992 W Sunshine St, Springfield, MO,65807,-93.362733,37.180201,29,77,4201
1787,4595 W Farm Road 140, Springfield, MO,65802,-93.374051,37.19791,29,77,4301
1788,4151 W Division St, Springfield, MO,65802,-93.364393,37.227034,29,77,4302
1789,211 W McCabe St, Strafford, MO,65757,-93.119362,37.270745,29,77,4600
1790,213 W McCabe St, Strafford, MO,65757,-93.119425,37.270745,29,77,4600
1791,201 W McCabe St, Strafford, MO,65757,-93.119049,37.270742,29,77,4600
1792,2625 N Farm Road 101, Springfield, MO,65802,-93.418099,37.245825,29,77,4900
1793,300 E College St, Walnut Grove, MO,65770,-93.546708,37.412395,29,77,5001
1794,300 E College St, Walnut Grove, MO,65770,-93.546708,37.412395,29,77,5001
1795,407 Farmer Rd, Willard, MO,65781,-93.433099,37.301459,29,77,5002
1796,515 E Jackson St, Willard, MO,65781,-93.420302,37.300329,29,77,5002
1797,518 Kime St, Willard, MO,65781,-93.420981,37.306541,29,77,5002
1798,409 Farmer Rd, Willard, MO,65781,-93.433101,37.301405,29,77,5002
1799,732 W Talmage St, Springfield, MO,65803,-93.298123,37.244341,29,77,5600
1800,2205 W Kearney St, Springfield, MO,65803,-93.320258,37.241182,29,77,5600
1801,1417 Oklahoma Ave, Trenton, MO,64683,-93.599789,40.079157,29,79,960400
1802,1415 Oklahoma Ave, Trenton, MO,64683,-93.599779,40.079143,29,79,960400
1803,1136 Allen St, West Plains, MO,65775,-91.840937,36.739775,29,91,90700
1804,730 E Olden St, West Plains, MO,65775,-91.842957,36.73457,29,91,90700
1805,602 E Olden St, West Plains, MO,65775,-91.844676,36.734612,29,91,90700
1806,509 N Center St, Weaubleau, MO,65774,-93.543025,37.89448,29,85,470500
1807,509 N Center St, Weaubleau, MO,65774,-93.543025,37.89448,29,85,470500
1808,201 S Barbour Ave, Oregon, MO,64473,-95.138068,39.985898,29,87,960300
1809,704 Lucky St, Fayette, MO,65248,-92.692966,39.148878,29,89,960300
1810,1001 Historic 66 W, Waynesville, MO,65583,-92.212059,37.822646,29,169,470400
1811,1416 Woodgate Dr, Saint Louis, MO,63122,-90.424332,38.605714,29,189,217600
1812,760 Woods Mill Rd, Ballwin, MO,63011,-90.511122,38.609652,29,189,217702
1813,908 Crestland Dr, Ballwin, MO,63011,-90.56684,38.603315,29,189,217806
1814,2312 Baxter Rd, Chesterfield, MO,63017,-90.545839,38.622949,29,189,217842
1991,\N,\N,\N,\N,\N,\N,\N,\N,\N
1992,\N,\N,\N,\N,\N,\N,\N,\N,\N
1815,14653 Clayton Rd, Chesterfield, MO,63011,-90.535596,38.620357,29,189,217842
1816,314 New Ballwin Rd, Ballwin, MO,63021,-90.557667,38.580301,29,189,217923
1817,801 Hanna Rd, Ballwin, MO,63021,-90.51067,38.575763,29,189,217941
1818,701 Wren Ave, Ballwin, MO,63021,-90.520098,38.576942,29,189,217941
1819,655 Wren Ave, Ballwin, MO,63021,-90.52138,38.576908,29,189,217941
1820,5966 Telegraph Rd, Saint Louis, MO,63129,-90.30603,38.460384,29,189,220445
1821,17507 Highway T, Richland, MO,65556,-92.330655,37.907938,29,169,470500
1822,7076 Pulaski Ave, Fort Leonard Wood, MO,65473,-92.147723,37.779849,29,169,470600
1823,1 Main St, Valley Park, MO,63088,-90.4969,38.551572,29,189,218102
1824,1 Main St, Valley Park, MO,63088,-90.4969,38.551572,29,189,218102
1825,1 Main St, Valley Park, MO,63088,-90.4969,38.551572,29,189,218102
1826,725 N Geyer Rd, Saint Louis, MO,63122,-90.415976,38.592122,29,189,218402
1827,701 N Rock Hill Rd, Saint Louis, MO,63119,-90.36445,38.604121,29,189,218900
1828,701 N Rock Hill Rd, Saint Louis, MO,63119,-90.36445,38.604121,29,189,218900
1829,100 Selma Ave, Saint Louis, MO,63119,-90.348781,38.589708,29,189,219200
1830,11660 Eddie and Park Rd, Saint Louis, MO,63126,-90.381569,38.54415,29,189,220803
1831,11660 Eddie and Park Rd, Saint Louis, MO,63126,-90.381569,38.54415,29,189,220803
1832,12225 Eddie and Park Rd, Saint Louis, MO,63127,-90.397909,38.544493,29,189,220803
1833,12721 W Watson Rd, Saint Louis, MO,63127,-90.412823,38.541033,29,189,221201
1834,1430 Flora del Dr, Fenton, MO,63026,-90.481825,38.521183,29,189,221422
1835,1600 Uthoff Dr, Fenton, MO,63026,-90.465772,38.536378,29,189,221423
1836,210 W Depot St, Huntsville, MO,65259,-92.546742,39.439596,29,175,490200
1837,622 Harlan St, Clifton Hill, MO,65244,-92.66528,39.441462,29,175,490200
1838,701 S 4th St, Moberly, MO,65270,-92.440646,39.41207,29,175,490400
1839,307 W Moss St, Lawson, MO,64062,-94.206733,39.434043,29,177,80000
1840,414 W Ohio St, Mansfield, MO,65704,-92.583035,37.11123,29,229,490300
1841,6131 Leona St, Saint Louis, MO,63116,-90.268227,38.569591,29,510,101300
1842,725 Bellerive Blvd, Saint Louis, MO,63111,-90.249731,38.565198,29,510,101400
1843,16695 Wild Horse Creek Rd, Chesterfield, MO,63005,-90.584868,38.657912,29,189,221629
1844,17401 Manchester Rd, Wildwood, MO,63038,-90.661185,38.581728,29,189,222100
1845,526 School Rd, Tuscumbia, MO,65082,-92.461012,38.236719,29,131,962800
1846,5140 Riverview Blvd, Saint Louis, MO,63120,-90.256018,38.701288,29,510,107200
1847,215 E Mitchell St, Marshall, MO,65340,-93.194709,39.112156,29,195,90400
1848,600 E Marshall St, Sweet Springs, MO,65351,-93.408959,38.964785,29,195,90700
1849,105 Main St, Sweet Springs, MO,65351,-93.41529,38.963884,29,195,90700
1850,1015 Plant Rd, Charleston, MO,63834,-89.346667,36.913879,29,133,950200
1851,3601 Droste Rd, St Charles, MO,63301,-90.53184,38.802231,29,183,310602
1852,4265 Athlone Ave, Saint Louis, MO,63115,-90.228117,38.67506,29,510,110200
1853,4248 Cottage Ave, Saint Louis, MO,63113,-90.238621,38.65984,29,510,111300
1854,1130 N Euclid Ave, Saint Louis, MO,63113,-90.259617,38.656384,29,510,112300
1855,4035 State Highway 77, Benton, MO,63736,-89.545709,37.092039,29,201,781000
1856,900 Burlington St, Wellsville, MO,63384,-91.566899,39.081965,29,139,970100
1857,900 Burlington St, Wellsville, MO,63384,-91.566899,39.081965,29,139,970100
1858,7396 Twin Chimneys Blvd, O'Fallon, MO,63368,-90.728519,38.763986,29,183,311154
1859,647 Tower Grove Ave, Saint Louis, MO,63110,-90.254409,38.632138,29,510,118600
1860,4011 Papin St, Saint Louis, MO,63110,-90.249747,38.629586,29,510,118600
1861,4011 Papin St, Saint Louis, MO,63110,-90.249747,38.629586,29,510,118600
1862,4011 Papin St, Saint Louis, MO,63110,-90.249747,38.629586,29,510,118600
1863,801 N 11th St, Saint Louis, MO,63101,-90.194495,38.632913,29,510,125600
1864,1921 Prather Ave, Saint Louis, MO,63139,-90.304105,38.621507,29,510,126800
1865,4154 Highway 36, Shelbina, MO,63468,-92.107006,39.709277,29,205,450200
1866,4152 Highway 36, Shelbina, MO,63468,-92.107098,39.709298,29,205,450200
1867,900 Homefield Blvd, O'Fallon, MO,63366,-90.685251,38.825561,29,183,311601
1868,141 Weiss Rd, Saint Peters, MO,63376,-90.653339,38.756808,29,183,311736
1869,915 W Grant St, Dexter, MO,63841,-89.969579,36.788989,29,207,470600
1870,1107 Brown Pilot Ln, Dexter, MO,63841,-89.974518,36.787007,29,207,470600
1871,658 State Hwy EE, Blue Eye, MO,65611,-93.384414,36.50178,29,209,90400
1872,559 E Highway N, Wentzville, MO,63385,-90.846586,38.767176,29,183,312193
1873,561 E Highway N, Wentzville, MO,63385,-90.846523,38.767169,29,183,312193
1874,405 Campus Dr, Wentzville, MO,63385,-90.867328,38.813444,29,183,312195
1875,7441 Westview Rd, Neosho, MO,64850,-94.510506,36.837594,29,145,20800
1876,131 Lentz St, Stella, MO,64867,-94.196241,36.766785,29,145,21000
1877,17665 US Hwy 136, Burlington Junction, MO,64428,-95.028313,40.44162,29,147,470200
1878,17665 US Hwy 136, Burlington Junction, MO,64428,-95.028313,40.44162,29,147,470200
1879,302 Myrtle St, Taneyville, MO,65759,-93.035676,36.740257,29,213,480401
1880,34471 State Hwy M, Guilford, MO,64457,-94.729547,40.170311,29,147,470500
1881,209 Morehouse St, Barnard, MO,64423,-94.822421,40.177241,29,147,470500
1882,725 Washington St, Sainte Genevieve, MO,63670,-90.052894,37.981054,29,186,960200
1883,715 Washington St, Sainte Genevieve, MO,63670,-90.052773,37.981071,29,186,960200
1884,7163 Raider Rd, Bonne Terre, MO,63628,-90.527252,37.906086,29,187,950101
1885,5279 Fyler Ave, Saint Louis, MO,63139,-90.27991,38.600797,29,510,127200
1886,1118 S 7th St, Saint Louis, MO,63104,-90.196059,38.616461,29,510,127400
1887,365 E Walnut St, Thayer, MO,65791,-91.532088,36.523739,29,149,480300
1888,401 E Walnut St, Thayer, MO,65791,-91.531324,36.523732,29,149,480300
1889,5704 N Northwood Rd, Kansas City, MO,64151,-94.631622,39.198409,29,165,30102
1890,525 Rogers Ave, Summersville, MO,65571,-91.658122,37.181939,29,215,480200
1891,10341 Hwy 17, Success, MO,65570,-92.073365,37.389259,29,215,480300
1892,MO 95 & County Rd 844, Thornfield, MO,65762,-92.652265,36.709639,29,153,470100
1893,400 E Cleveland St, Hayti, MO,63851,-89.74611,36.241279,29,155,470100
1894,625 Chariton Ave, Park Hills, MO,63601,-90.613013,37.86131,29,187,950400
1895,768 Highway M, Park Hills, MO,63601,-90.609709,37.867772,29,187,950400
1896,409 N Washington St, Farmington, MO,63640,-90.420255,37.783676,29,187,950800
1897,403 W Fite St, Park Hills, MO,63601,-90.537374,37.837849,29,187,951000
1898,519 8th St, Park Hills, MO,63601,-90.495338,37.847913,29,187,951100
1899,210 School St, Annapolis, MO,63620,-90.699146,37.35988,29,93,950400
1900,210 School St, Annapolis, MO,63620,-90.699146,37.35988,29,93,950400
1901,1012 Bales Ave, Kansas City, MO,64127,-94.541012,39.100743,29,95,1800
1902,6201 E 17th St, Kansas City, MO,64126,-94.510145,39.090172,29,95,2100
1903,800 Warrior Ave, Warrenton, MO,63383,-91.142274,38.795886,29,219,820102
1904,803 Pinckney St, Warrenton, MO,63383,-91.131868,38.801009,29,219,820102
1905,611 Beasley Rd, Steele, MO,63877,-89.824415,36.080767,29,155,470600
1906,611 Beasley Rd, Steele, MO,63877,-89.824415,36.080767,29,155,470600
1907,6645 Parker Rd, Florissant, MO,63033,-90.238177,38.797697,29,189,210804
1908,14275 New Halls Ferry Rd, Florissant, MO,63033,-90.300312,38.811229,29,189,210925
1909,1250 Humes Ln, Florissant, MO,63031,-90.336893,38.814937,29,189,211301
1910,1215 E 59th St, Kansas City, MO,64110,-94.57285,39.019862,29,95,8100
1911,6512 Wornall Rd, Kansas City, MO,64113,-94.593257,39.009958,29,95,8500
1912,6801 Holmes Rd, Kansas City, MO,64131,-94.579601,39.003811,29,95,8600
1913,6801 Holmes Rd, Kansas City, MO,64131,-94.579601,39.003811,29,95,8600
1914,6801 Holmes Rd, Kansas City, MO,64131,-94.579601,39.003811,29,95,8600
1915,610 S Engineer Ave, Sedalia, MO,65301,-93.21356,38.705337,29,159,480900
1916,3201 W 16th St, Sedalia, MO,65301,-93.269441,38.699099,29,159,481100
1917,101 E Scioto St, St James, MO,65559,-91.612866,37.995352,29,161,890200
1918,1248 N Florissant Rd, Saint Louis, MO,63135,-90.314141,38.765413,29,189,211600
1919,1950 Nemnich Rd, Saint Louis, MO,63136,-90.261945,38.742433,29,189,211900
1920,8420 Sunbury Ave, Saint Louis, MO,63136,-90.27125,38.725274,29,189,212001
1921,11424 Gill St, Sugar Creek, MO,64054,-94.440811,39.113861,29,95,11100
1922,1223 N Noland Rd, Independence, MO,64050,-94.412676,39.103059,29,95,11300
1923,18400 E Salisbury Rd, Independence, MO,64056,-94.362463,39.106746,29,95,11406
1924,429 S Leslie St, Independence, MO,64050,-94.406464,39.087853,29,95,11500
1925,11801 E 32nd St S, Independence, MO,64052,-94.437802,39.063577,29,95,12100
1926,8015 Raytown Rd, Kansas City, MO,64138,-94.46475,38.977213,29,95,12802
1927,8401 E 83rd St, Kansas City, MO,64138,-94.490636,38.973498,29,95,12804
1928,8838 E 83rd St, Kansas City, MO,64138,-94.480675,38.973213,29,95,12804
1929,102 Fee Fee Rd, Maryland Heights, MO,63043,-90.423377,38.718895,29,189,213202
1930,1730 N Hanley Rd, Saint Louis, MO,63114,-90.328702,38.684551,29,189,214200
1931,2200 Brown Rd, Saint Louis, MO,63114,-90.357346,38.693966,29,189,214500
1932,3500 SW Windemere Dr, Lees Summit, MO,64082,-94.387344,38.854516,29,95,13504
1933,13100 E 147th St, Kansas City, MO,64149,-94.435629,38.85441,29,95,13504
1934,3651 SW Windemere Dr, Lees Summit, MO,64082,-94.387239,38.853876,29,95,13504
1935,12709 Smart Rd, Lees Summit, MO,64086,-94.303696,38.880354,29,95,13901
1936,121 Hampel Rd, Moscow Mills, MO,63362,-90.929023,38.93527,29,113,810303
1937,3920 E Hwy 47, Winfield, MO,63389,-90.751543,38.989725,29,113,810400
1938,420 E California Ave, Marceline, MO,64658,-92.943269,39.712944,29,115,490500
1939,7100 NW Hampton Rd, Kansas City, MO,64152,-94.733341,39.223447,29,165,30306
1940,1101 SE Sunnyside School Rd, Blue Springs, MO,64014,-94.256261,39.004916,29,95,14105
1941,1812 NW Vesper St, Blue Springs, MO,64015,-94.285153,39.020506,29,95,14108
1942,201 NE Anderson Dr, Lees Summit, MO,64064,-94.377645,39.01697,29,95,14203
1943,4944 Highway DD, Ludlow, MO,64656,-93.708784,39.655207,29,117,480200
1944,4944 Highway DD, Ludlow, MO,64656,-93.708784,39.655207,29,117,480200
1945,1530 Clay St, Chillicothe, MO,64601,-93.562813,39.792372,29,117,480400
1946,1113 E MO 90, Pineville, MO,64856,-94.307884,36.545103,29,119,70100
1947,1103 Washington St, Weston, MO,64098,-94.900717,39.419869,29,165,30700
1948,7401 Balson Ave, Saint Louis, MO,63130,-90.328719,38.664316,29,189,215900
1949,6500 Wydown Blvd, Saint Louis, MO,63105,-90.310974,38.642638,29,189,216300
1950,15208 E 39th St S, Independence, MO,64055,-94.39765,39.049474,29,95,14601
1951,3301 S Noland Rd, Independence, MO,64055,-94.414642,39.060494,29,95,14601
1952,3920 NW RD Mize Rd, Blue Springs, MO,64015,-94.312762,39.044639,29,95,14804
1953,3930 NW RD Mize Rd, Blue Springs, MO,64015,-94.311742,39.043463,29,95,14804
1954,411 Academy St, South West City, MO,64863,-94.616148,36.516356,29,119,70300
